product_id,review_text,manual_annotation,review_date,review_rating,product_title,vader_sentiment,roberta_sentiment,textblob_sentiment
950973,It's very small in size. Good for eyeshadow not lipstick,neutral,4/24/2022 16:10,3,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,positive,positive,positive
950973,"HIGH RATE FOR SMALL ,TINY LIQUID LIPSTICK . OTHER WISE GOOD.",neutral,9/24/2021 17:17,1,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,positive,positive,positive
569411,"I bought this lipstick while on recent sale, quantity is so less that it had just stuck to wall of it.",neutral,12/19/2019 17:22,1,Nykaa Matte to Last! Metallic Liquid Lipstick and Eyeshadow,negative,neutral,negative
569411,This one works really well as an eyeshadow but not as a lipstick. It was really disappointing. But it is really long lasting.,neutral,7/14/2020 17:34,1,Nykaa Matte to Last! Metallic Liquid Lipstick and Eyeshadow,negative,positive,negative
950973,"So small!!! for a min i thought i got it for free cause i bought lot of things and it costed me over 10k. It's cute, but really small for its price.",neutral,11/6/2020 13:04,1,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,positive,positive,neutral
1181100,Both are same not any difference also color and fragrance are same not any difference,neutral,7/29/2021 8:19,1,Nykaa Serial Kisser Lip Balm Combo - Strawberry & Raspberry,neutral,neutral,neutral
950973,"I love this colour, beautiful nude with sheen, but highly disappointed with the quantity. On receiving I thought its a free gift, its that small. The bottle is so tiny and the product is more scarce that I could hardly use it twice.",neutral,2/17/2021 9:38,1,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,positive,positive,positive
950973,Its such a bad colour with shimmer looks so bad,neutral,6/25/2022 14:48,1,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,negative,negative,negative
950973,Did not show up as eye shadow Ok as a lipstick,neutral,9/29/2022 15:30,3,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,positive,neutral,positive
950973,"If you are looking for a wet and light tint, thn it's ok... otherwise serious makeup lover avoid for any eye or lip look",neutral,4/12/2021 10:48,3,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,positive,neutral,positive
