product_id,review_text,review_date,review_rating,product_title,Dominant_Topic_Label,vader_sentiment,roberta_sentiment,textblob_sentiment
1010793,I first time tried this shade and it is very different and beautiful. It is a kind of mauve shade and looks good on medium to fair complexion. Very happy to have this particular shade.,2021-12-28 18:11:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Such a deep dark intense colour,2021-12-21 13:13:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,neutral
1010793,This shade looks very pink on the screen but it's actually a very warm reddish brown in person. The formula is just amazing as all kay beauty lipsticks. But I honestly love this lipstick for the shade. It's very winter appropriate ❣️,2021-12-20 13:00:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,"Love the shade,formula, and longevity of it.....dont trust the shade given in the site...its a milk brown shade not dark brown...",2021-12-18 14:46:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"Wrap up is such a beautiful shade dat suits all skin types, u don’t have to think twice to get dis😊",2021-12-15 17:20:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,I must say this lipstick color is really very gorgeous. It's a maroon shade which wood look beautiful on any skin,2021-12-11 21:37:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,Amazing Colour..... very smooth application.... Was looking for such a shade from long...loved it❤️,2021-12-10 17:02:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Beautiful nude shade for dusky sink people.Very creamy and non drying.,2021-12-07 00:46:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,I am impressed vd this lipstick...soo buterry ..light .muahhh...shade,2021-12-04 21:03:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,Stunning shade and awesome formula.,2021-12-04 12:32:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,"Amazing texture, silky yet matte. Non drying. But the colour is quite strong and not really “nude”. I use very little as a tint.",2021-12-02 21:54:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Amazing shade on a medium tan skin tone! The formulatiln on these is amazingg and definitely the packaging is glamorous to sit on the vanity! Lux feeling guarenteed,2021-12-02 17:40:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Its the perfect nude for me as an nc25. It provides me the no-makeup makeup look and acts like a even toned lip colour,2021-12-01 23:16:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Excellent colour blend well and superb moist net loved it,2021-11-30 20:25:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,"Most amazing texture and pigmentation, you can never go wrong with Kay beauty",2022-08-20 15:22:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Best daily wear lipstick for those who prefer light shades,2022-08-22 12:47:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,neutral,positive
1010793,Decent subtle nude,2021-02-21 01:36:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,neutral,positive,negative
1010793,Amazing!!!!,2021-02-19 21:15:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,neutral,positive,positive
1010793,"Packing amazing, texture perfect, u have to reapply after snacks and tea, the other brand with this price are better like mac and L’Oréal.",2021-02-19 00:22:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,This an awsome daily wear shade .It slides so nicely.,2021-02-11 14:02:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Absolutely matte and creamy. I love the texture and the colour is omg. Its a must buy,2021-01-29 14:38:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Its a really awesome lipstick formulation with pigment being the dark...its creamy but tad bit drying...but worth a buy,2021-01-02 10:59:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,This lipstick is very creamy and pigmented...i love the colour..though its really minimally transfer proof...worth a buy,2021-01-02 10:58:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,"Perfect mix of peach , brown and pink",2020-12-25 16:03:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Just loved the shade ?,2020-12-25 12:43:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,neutral,positive
1010793,This is an amazing shade if you are someone who loves Nude shades. Love the pigmentation. It transfers for for a little time after application but after that it’s just amazing. Would love to try on few more matte lipsticks from Kay beauty.,2020-12-11 13:40:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Wrap up is beautiful peachy pink brown lipstick. Amazing nude every day shade.,2020-12-02 16:44:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"This shade is a must have, it’s best for all skin tones. Must have!!!",2022-01-04 14:21:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,It's a rusty shade with a hint of peach.good for office wear. formula is really good.glides like butter and very pigmented. One stroke Is enough,2022-01-06 19:27:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,"I loved the shade. Its dark pink, rich pigmentation in one stroke, looks great on indian skin tone, hydrating and smudge proof. I am satisfied with the shade, price and texture.",2021-11-22 18:42:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,I love the magnet packaging of this lipstick..,2022-01-07 12:53:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,in love with kay beauty matte drama lipsticks. so smooth and moisturing❤️ worth buying. the best lipstick I have ever tried!,2021-11-22 16:19:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,I have been searching for the perfect red for me and I finally found it. It’s matte and so amazing on the lips. And this is an orange based red rather than the blue based ones. Love it.,2021-11-20 10:20:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,I have used nude lipstick colour of other brand too but the look this one give is perfect nude look,2021-10-16 17:24:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"Formula of the lipstick is very good It's very moisturizing,smooth and a one stroke application. It also stays well for 5-6hours Price is a bit steep but definitely worth it on a discount Will definitely by more shades from this range",2021-09-29 22:14:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Wow I love this..the colour is awesome.. And the longevity too.. The packaging of the product is beautiful,2021-09-21 18:05:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,Beautiful color. Good packaging. Super comfortable on lips,2021-09-14 11:17:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Formula is best....this shade omg..... its beautiful if you are dusky just get it,2021-09-10 21:06:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Wow very creamy and velvety formula very very comfortable and long lasting and this shade is beautiful nude for medium and deep skin tones,2021-08-31 15:06:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,This shade is amezing beautiful pretty mouve purple color very unique,2021-08-28 14:32:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,"Kay products are really marvellous this is my third kay product purchase and coincidentally third purchase from nykaa, both are doing tremendous work in their respective field, one has excellent product and other has excellent service Coming to product kay suspense lipstick is just awesome",2021-08-26 00:16:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,This is such a bomb shade for people with medium skin tone. Totally loved the texture on my lips. Going to try more shades from the range,2021-08-12 15:11:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Fantastic shade.Go for it.Bit pricey but get it during sale.,2021-08-11 13:24:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,It is very nourishing and doesn’t dry out the lips! Gives a subtle natural look to the lips. Loved it,2021-08-04 15:44:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,It is such a beautiful shade! Nude brown and so cute I love it!!,2021-07-30 14:13:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,This shade is just out of the world.. amazingly perfect nude brown shade.. i am just in love with the shade SNAPSHOT. Will repurchase it always,2021-07-30 11:47:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,the lipstick is soo good😍😍😍 definitely going to try other shades. worth the money❣️,2021-07-12 20:02:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,Amazing lipstick.. so buttery on the lips & suspense shade is gorgeous…✨✨ in love with this product,2021-06-21 21:50:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,"Its slightly lighter for my skin tone..but the formula is so comfortable very pigmented, blandable, smooth,matte, transfer proof lipstick....fair skin tone pe proper nude shade lgega but medium to dusky skin tone pe washout krega...all over the best lipstick and best formula.. thanks nykaa ❤️",2021-11-28 01:37:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,This is a beautiful warm rusty brown colour . Suitable for all skin tones. Beautiful packaing and texture too. I love it,2022-02-04 11:46:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Love the shade and the texture of this lipstick,2021-11-28 02:14:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Such a match for my complexion. Im a nc40 btw..,2021-12-01 22:53:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,neutral,neutral,neutral
1010793,"I have almost all shades of this range, and this is by far the best lipstick I have ever used. I have a big craze for lip colours and this has been one of the products that has nourished my lips rather than damaging it. Big kudos to Kay beauty for such a lovely product .",2022-02-03 19:17:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,"Apply the fame lip liner by Kay beauty and muse lipstick for a perfect Kardashian nude lip look . Absolutely love it , so creamy🤎",2022-01-26 09:50:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Must try once. Am happy with this shade. Thanks naykaa for this,2022-01-21 17:50:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,This shade is good for nude look try once.,2022-01-21 17:50:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,The color was richer than I even expected. Only one application is enough to cover both lips. Loved it!,2022-01-16 13:12:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,"It's hydrating, easy application, the packaging looks beautiful",2022-01-12 11:49:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,I love the shades its suits me,2020-12-05 16:40:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"Beautiful Deeper mauve colour.stays upto 6hrs... transfers the first layer,then it stays . Good formula . Matte finish. Light weight. Mac NC 42",2021-02-08 21:20:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Such a good product.. I love it,2020-12-01 09:12:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,The product is awesome Just love the shade❤️🌈🔥,2021-10-23 19:16:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"Honestly I underestimated this lipstick. But what I received changed my opinion to another level! It’s a beautiful lipstick with a soft creamy matte finish, that just feels luxurious on the lips. This shade ‘action’ is a bright red shade with slight orangy undertones, but is still categorically a red. It does transfer and requires reapplication after eating. All in all a wonderful product to have. The pictures are taken in natural light.",2020-11-27 15:01:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,"Love love love this shade! It’s a beautiful mauve nude and My favourite one from the entire lot! The formula, pigment, applicator, everything is so good! The lipstick is super hydrating..",2020-11-22 20:50:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,"I purchased this after almost a year because it is almost a thousand rupees lipstick. But after receiving the product, I am satisfied with the purchase. It glides on smoothly yet turn matte. Intense pigmented if you choose coloured lipstick not sure about nude shades. Cameo is a versatile shade you can wear as everyday & even on special occasions. Amazing lipstick & beautiful packaging",2022-08-21 10:07:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,It will look nice on any skin tone. It is not smudge proof but the colour will stay.,2022-08-04 20:20:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,I was searching for such nude shade for very long time but now i got it . Its true nude that every girl should own. Creamy lipstick like butter but its drawback is staying power is very less n it transfers everywhere in case you love the shade can reapply after eating drinking etc. But i don't think so 999 is worth bcz its not transproff at all but just love the color.,2022-07-03 15:21:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,"Loved the luxury packaging , I do recommend this shade for neutral toned face . It’s a must try shade I wld say",2022-06-17 22:54:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Very nice product,2022-06-08 14:12:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Price is high but the shade is soo good flatters on all indian skin tones,2022-05-21 18:48:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,Loved this lipstick.. Feels luxurious.. Lip liner-vanity lipstick-rehearsal,2022-05-11 14:49:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,"This is a pretty berry shade, that's neither too light, nor too dark, which makes it perfect for daily wear. Also, this shade should suit all skin tones.(My skintone is NC43.5). The texture is buttery and non-drying, very comfortable on lips. However it's not transfer-proof. Doesn't settle on the fine lines of lips and fades gracefully.",2022-04-26 19:37:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"This is a beautiful pinky nude shade, very beautiful for brown skin tones. Deep skin beauties can work this with a deeper lip liner.",2022-03-24 10:34:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,It's a reddish pink. Not too dark on my NC25 skin tho. Very wearable. Lasts even after meals. Super moisturising and comfortable to wear. Kay nailed it with this formula. Got it at ₹699.,2021-12-02 16:35:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,I love Kay Beauty products.. have many.. this is nice formula.. this Flashback shade is mauve nude.. will suit medium to fair skin tone.. it's natural mauve nude.. Nice One..,2021-10-26 21:55:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,I just love this shade perfect blood red color..smooth matte texture..gives a gorgeous look with white dress😍,2021-09-12 13:17:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,"Wanted the perfect red lipstick and I found the perfect shade. Super pigmented and gives a Matt finish , doesn’t dry out the lips and application is super easy. The package is luxurious. Even though it requires touch up after 5hrs , it doesn’t get cakey and is perfect red shade",2021-05-05 15:34:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,I absolutely loved the shade. It's a pinkish brown nude. Should suit fair to medium skintones. I combined it with Kay Beauty's lipliner called Hype.,2021-06-18 21:41:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"It’s a very cute red shade ❤️ Award Night, and the lipstick itself is sooo pretty, The lipstick point has been designed in such a way that it does your lip corners so well and it’s a long lasting lipstick too ❤️ Kay products are my new favourites ❤️",2021-06-07 11:52:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,It's buttery smooth and oh the color!🥰,2021-08-29 13:37:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,neutral,positive,positive
1010793,It's a light plum shade. Very creamy structure. And adds moisture to your lips.,2021-08-06 17:30:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,neutral,positive,positive
1010793,Love this lipistic very comfortable and pigmented,2021-07-30 07:57:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,Lip colour is great and after applying this lipstick I feel my lips was very smooth.. Kay beauty thank you for this product.,2021-07-29 15:53:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Good warm nude shade,2022-08-03 12:28:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"As suggested the name shade is truely rolling,the colour is just wow😍😍❤",2022-08-01 18:31:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,neutral,positive,positive
1010793,Guyssss justt the exact shade i wantedd likeee so smooth dosent feel anything on the lips like literallyyy nothingg so comfortable can be used for full coveage and forr just a tint to lipsss so beautifulll colourrrr ♥️♥️♥️♥️♥️.....without any doubt go for it ....do not have a second thoughtt not gonna regeret it ...kay beauty is myy fav all tym ...such luxe lipsticks ♥️♥️😘😘,2022-08-01 12:28:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,It's party time.... Love this rich color..... 😍 You can wear light or dark......,2022-07-30 13:44:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,"I just love this Retro shade. This is red with maroon hints. Beautiful, wearable shade for all occasions. Compliments all skin tones, specially mediul to dusky beauties. Must have shade in a bridal makeup kit.",2022-07-23 16:26:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,So smooth so good. Love it.,2022-07-14 15:27:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Beautiful burgundy shade,2022-07-01 11:01:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,smoothest among all..highly recommended.,2020-11-28 20:49:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,neutral
1010793,I have ordered another one after purchasing this shade. This shade will suits on each and every skin tone and a perfect shade for fall season. It is slightly patchy but definitely manageable. It is the darkest shade in this range and I just absolutely love it.,2020-11-30 15:34:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,I love you nykaa,2020-12-04 00:32:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Love the shade and it's very soomth ....love it,2021-03-27 19:55:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"Having heard so many people rave about this , I ordered 1 of the shades which turned out to be a nice party wear orange red mix. On application it’s a one glide thing. Longitivity seems fine. Could have been quoted a bit lesser.",2021-04-22 00:56:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,Though love me some discount. Not actually worth it’s MRP. My advise would be to buy one shade that you love and not more. The shade is a beautiful nude for my skintone.,2021-04-01 15:06:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,"I love how luxurious this lipstick feels. It’s very soft and comfortable, but still matte. It has a good staying power but does fade out a little from the insides. Also, this shade is the exact dupe of the Nars liquid lipstick in the shade Vain. The picture and hand swatches I’ve uploaded are taken in natural light.",2021-03-09 17:20:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,"I love how luxurious this lipstick feels. It’s very soft and comfortable, but still matte. It has a good staying power but does fade out a little from the insides. The picture and hand swatches I’ve uploaded are taken in natural light.",2021-03-09 17:16:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,Absolutely love this shade. Very creamy very light.,2021-03-04 10:53:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,The lipstick shade is just perfect and suits all skin types without any doubt. It's worth the money and great formula of lipstick too. Kat did a great job with the beauty line.Also the delivery was real quick. Go for it ladies. Flaunt the cameo.,2021-01-04 17:21:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Colour is so classy n beautiful,2020-12-11 13:34:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Too good lipstick guys. Wow formula and wow pigmentation. Such a beautiful colour.,2020-12-04 17:58:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,Woooww....,2020-12-03 20:25:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,neutral,neutral,neutral
1010793,Awesome 👌 ...tnq nykaa,2021-05-09 16:07:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,"I am loving all the shades of the Kay lipstick range. This color is vibrant, and instantly brightens the face. Its beautifully pigmented and just one stroke of application goes a long way.",2020-12-01 17:01:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,Just received the shades yesterday. They are simply superb. Loving the beautiul colors and smooth texture of these matt bullet lipsticks. Worth the try !!,2020-11-23 10:20:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Oh my God such a pretty color love the way it suits me. I have dusky skin tone it really goes with my skin. The color is a nude brown color and everyday wear. Its so buttery and soft and glides on smoothly. And most importantly its matte. So worth it.,2022-09-11 05:45:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Though the cost of the lipstick is slight steep but get it during an offer and the shade is just so beautiful and long lasting. Go for it❤️,2022-07-31 15:37:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,The best lipstick ever Its really a head turner as its name Was waiting since long time to find such lipstick which fits in....,2022-07-25 15:17:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Great color n application is so creamy,2022-07-12 19:27:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,In love with this lipstick. Does not look blotchy or faded even after hours.,2022-07-06 15:18:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,Beautiful color and texture.,2022-06-09 16:06:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,😍😍😍,2021-10-28 21:53:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,neutral,positive,neutral
1010793,Very nice colour,2021-10-12 19:02:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Doesn't even feel like I've applied lipstick so hydrating,2021-08-31 20:52:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,negative,neutral,neutral
1010793,Awesome glides like butter and and with grape seed oil and gives nice smelll. Worth for the money ? and you will just love the lipstick you feel like eating it when it's on your lip?,2020-11-24 15:58:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,It is a very beautiful pink with a hint of coral.I love to wear it daily .It is a very good lipstick to pair with a smokey eye look and soft day look equally. Feels very comfortable and light on the lips.Too good.,2021-05-16 23:51:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"This shade is absolutely gorgeous! Feels Luxurious, Smooth Texture, Amazing pigmentation and Super long lasting. Once it sets, it doesn’t transfer or smudge. However it does fade off a bit if you eat other wise it stays intact for a good 7 to 8 hours. Worth every penny ! You will love it!",2021-06-01 15:19:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,I expected suspense to be a pink lipstick..the color shown on website is totally different from actual color. When you see the color coordinated bottom of lipstick that color is totally different from actual bullet lipstick. Suspense is a brown peachie color with a hint of pink . Its not a pink lipstick. I bought this lipstick after seeing so many reviews and swatches online but its useless. I am regretting so much...quality is great and even the lasting power is good but the color is total disappointing. P.s: i have given it full rating so that they put my review at the top.,2021-06-03 13:36:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,negative,positive
1010793,Great Lipstick. Its matt finish and looks beautiful. It shade is sexy pink which looks velvety pinky red.💗. It stays for long time. I am in love with this Kay lipstick. It doesnt make your lips dry. Its awesome product one should try. It is worth its price.,2021-05-25 08:31:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,"I like the color , feels so light on lips",2021-05-06 18:21:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Very light weight powdery matte colour...it is the mix of brown and red ...kind of dark nude shade...love this colour...for medium to fair complexion..good for party and night wear,2022-06-27 20:50:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"The colour is very flattering.. neither too dark nor very nude, it’s somewhere in between for fair and medium skin tones. Loved how buttery and pigmented the formula is",2022-06-22 20:34:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,I love the shade. It's my everyday favourite.,2022-06-09 18:44:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,Excellent pigmentation.. suit across all skin tone..beautiful shade.. a must have..,2020-12-05 19:51:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,I totally love love love this product.. Kay beauty always gives the high range worth products. Suits for fair skin tone.,2020-12-01 19:08:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,"Lovely colour, stays for long time, using it day in and day night! Absolute matte finish",2020-12-01 14:39:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Perfect brown shade that I had been looking for so many years It’s a very warm toned brown and has reddish undertones to it,2020-12-01 13:45:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Skin Tone,positive,positive,positive
1010793,Must try ! Any colour You gonna love it,2020-11-21 21:59:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,positive,positive
1010793,It’s a such beautiful colour and formulation is a wow ! Stay longer. Love with the Colour. I feel it’s little pricey but worth it. But not transfer proof . It gets transferred little when you eat food for Jane drinks but that’s completely normal!!!,2022-10-15 12:24:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Texture,positive,positive,positive
1010793,Such a stunning orange brown nude shade. Creamy and lasts for 5-6 hours ! Needs retouching after any meal,2022-10-01 20:37:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Shade,positive,positive,positive
1010793,"take this shade cameo, you won't regret.",2022-09-17 08:58:00,5.0,Kay Beauty Matte Drama Long Stay Lipstick,Product Quality,positive,neutral,neutral
